Timestamp,¿Está interesado en las noticias a los siguientes niveles geográficos? Seleccione todos los que se apliquen.,¿Cuáles de estos temas le interesan más? Seleccione hasta cinco.,¿Le interesa alguna de estas historias especiales? Seleccione todos los que se apliquen.,"¿Hay algunas historias específicas que le gustaría ver más frecuentemente en las noticias locales? Por ejemplo, artículos de investigación, perfil de negocios, columnas de opinión, caricaturas, etc.",¿En qué lenguaje prefiere recibir sus noticias? [TV/Video],¿En qué lenguaje prefiere recibir sus noticias? [Radio/Audio/Podcast],¿En qué lenguaje prefiere recibir sus noticias? [Impreso/Texto],¿Cómo recibe sus noticias **más frecuentemente**?,"¿Cuáles fuentes de información específicas usa usted más frecuentemente? Por favor anótelos aquí. Por ejemplo, Hartford Courant, Record Journal, noticiero FOX , CNN, NPR, Facebook, Patch, La Voz, Telemundo, etc.",¿Como **preferiría** recibir sus noticias?,"¿Cuánto confía en las noticias que vienen de… [Organizaciones de noticias nacionales (como CNN, Univisión)]","¿Cuánto confía en las noticias que vienen de… [Organizaciones de noticias locales (como el Record-Journal, Patch, el Hartford Courant, CT Mirror)]","¿Cuánto confía en las noticias que vienen de… [Medios sociales (como Facebook, Twitter, TikTok, YouTube, Instagram)]",¿Cuánto confía en las noticias que vienen de… [Familiares/amistades/verbalmente],¿Qué tanto está de acuerdo con estas declaraciones? [Confío en las fuentes de noticias que recibo acerca de mi comunidad.],¿Qué tanto está de acuerdo con estas declaraciones? [El noticiero local cubre temas que son importantes para mí.],"¿Qué tanto está de acuerdo con estas declaraciones? [Las noticias locales reflejan mis creencias, valores y costumbres.]",¿En qué pueblo vive?,¿Se identifica como hispano/latino/latinx?,¿En qué país nació?,¿Cuál es su rango de edad?,¿Cuál es su identidad de género?,¿Qué idioma habla en su hogar?,¿Alguno de los siguientes lo describen?,"¿Tiene acceso a una computadora portátil, computadora en su casa o dispositivo con conexión a internet, como un teléfono inteligente o iPad?",¿Tiene acceso a internet en su casa?,¿Está registrado/a para votar?,"Si desea recibir un cupón digital de CTown Supermarket, por completar la encuesta, por favor ingrese su dirección de correo electrónico a continuación. Este cupón es válido para $5 de descuento en compras de $50 o más.","Si usted ingresó su correo electrónico arriba, ¿también le gustaría recibir el boletín electrónico de Record-Journal Latino Lab?",¿Hay algo más que le gustaría dejarnos saber?
6/22/2022 17:36:35,Nacional,"Deportes, Educación, Salud","Temas acerca de las personas de la tercera edad, Temas acerca de propietarios de pequeñas empresas",Caricaturas,Español,Español,Español,TV,Telemundo y la voz,TV,Un poco,Un poco,Un poco,Mucho,Neutral,Neutral,Neutral,Meriden,Sí,Guatemala,40-49,Mujer,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,No
6/22/2022 18:03:39,"Local, Internacional","Deportes, Música, arte y cultura, Educación, Eventos locales, Tecnología, Viajes y hospitalidad, Comida",Temas acerca de familias con niños,Articulos de investigacion,Español,Español,Español,Medios sociales,Facebook,Medios sociales,Mucho,Un poco,Mucho,Mucho,De acuerdo,Neutral,Neutral,Meriden,Sí,Ecuador,18-29,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Prefiero no decir,NOT PROVIDED,NA,No
6/22/2022 18:09:40,NA,Deportes,Temas acerca de familias con niños,Prefix negocios,Español,Español,Español,TV,Telemundo,TV,Para nada,Para nada,Para nada,Para nada,En desacuerdo,Neutral,Neutral,Meriden,Sí,NA,18-29,Hombre,Español,Ninguno de estos,No,No,No,NOT PROVIDED,NA,No
6/22/2022 18:15:36,"Local, Internacional","Políticas, Negocios locales, Diversidad y justicia social","Temas acerca de familias con niños, Temas acerca de las personas de la tercera edad",Articulos de investigacion,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Radio,"Facebook, Univision y Telemundo",TV,Mucho,Mucho,Un poco,Un poco,Neutral,Neutral,Neutral,Waterbury,Sí,Puerto rico,40-49,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,NA,No
6/22/2022 18:30:53,Internacional,"Deportes, Políticas, Asuntos ambientales y cambio de climático",Temas acerca de las personas de la tercera edad,Politica,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,"Facebook, CNN y Telemundo",Aplicaciones de noticias,Un poco,Para nada,Un poco,Mucho,De acuerdo,Neutral,En desacuerdo,Middletown,Sí,Ecuador,18-29,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No estoy seguro/a,NOT PROVIDED,NA,No
6/22/2022 18:56:06,Internacional,Viajes y hospitalidad,Temas acerca de las personas de la tercera edad,Prefil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,CNN,TV,Mucho,Un poco,Un poco,Un poco,En desacuerdo,Neutral,Neutral,Wallingford,Sí,Ecuador,30-39,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,No
6/22/2022 19:05:39,Internacional,"Deportes, Música, arte y cultura",Temas acerca de las personas de la tercera edad,Articulos de investigacion,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Aplicaciones de noticias,CNN,Aplicaciones de noticias,Un poco,Para nada,Para nada,Para nada,Neutral,En desacuerdo,En desacuerdo,Meriden,Sí,Ecuador,50-59,Hombre,Español,Ninguno de estos,Sí,Sí,Prefiero no decir,NOT PROVIDED,NA,No
6/23/2022 13:18:32,"Local, Nacional","Políticas, Negocios locales, Educación, Salud, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro), Finanzas y educación financiera, Oportunidades de participación comunitaria, Tecnología, Viajes y hospitalidad","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de propietarios de pequeñas empresas, Temas acerca de jóvenes, Temas acerca de participacion comunitaria",NA,Español,Español,NA,Correo electrónico/boletines informativos,Facebook,Correo electrónico/boletines informativos,Mucho,NA,NA,NA,NA,NA,NA,Hartford,Sí,NA,30-39,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,No,NA
6/23/2022 17:05:00,Internacional,"Deportes, Políticas, Salud",Temas acerca de familias con niños,Articulos de investigacion,Español,Español,Español,TV,Univision,Correo electrónico/boletines informativos,Un poco,Para nada,Mucho,Mucho,Neutral,De acuerdo,De acuerdo,Meriden,Sí,Ecuador,30-39,Hombre,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,REMOVED,Sí,Noticias en espanol
6/23/2022 17:11:19,Nacional,"Música, arte y cultura, Viajes y hospitalidad","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de propietarios de pequeñas empresas, Temas acerca de jóvenes, Temas acerca de participacion comunitaria",Lo que sea,Español,Español,Español,TV,Telemundo,TV,Un poco,Un poco,Mucho,Mucho,Neutral,Neutral,Neutral,Meriden,Sí,Puerto Rico,40-49,Hombre,NA,Soy padre/madre de un niño menor de 18 años de edad,NA,No,No,REMOVED,Sí,No
6/23/2022 17:35:11,"Local, Estatal","Educación, Salud, Eventos locales, Tecnología",Temas acerca de familias con niños,Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Fox and CNN,Correo electrónico/boletines informativos,Un poco,Un poco,Mucho,Para nada,Neutral,En desacuerdo,Neutral,Meriden,Sí,Puerto Rico,30-39,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,REMOVED,Sí,No
6/23/2022 17:44:39,Internacional,"Negocios locales, Educación, Eventos locales",Temas acerca de las personas de la tercera edad,Articulos de investigacion,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Telemundo,TV,Mucho,Un poco,Mucho,Mucho,Neutral,De acuerdo,Neutral,Meriden,Sí,Puerto Rico,60-69,Mujer,Ambos: inglés y español,Ninguno de estos,No,Sí,Sí,REMOVED,Sí,No
6/23/2022 18:36:54,Internacional,"Deportes, Políticas","Temas acerca de familias con niños, Temas acerca de las personas de la tercera edad",Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,"Facebook,  CNN",TV,Para nada,Para nada,Mucho,Mucho,De acuerdo,NA,De acuerdo,Meriden,Sí,Ecuador,18-29,Hombre,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,No
6/24/2022 14:13:19,"Local, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Deportes, Políticas, Música, arte y cultura, Negocios locales, Salud, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro), Finanzas y educación financiera, Bienes raíces y propietario de vivienda, Oportunidades de participación comunitaria, Viajes y hospitalidad","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de propietarios de pequeñas empresas, Temas acerca de jóvenes, Temas acerca de participacion comunitaria",Artículos de investigación,Inglés,NA,Español,Periódicos,Facebook,Aplicaciones de noticias,Mucho,Mucho,Un poco,Mucho,De acuerdo,De acuerdo,Neutral,Bristol,Sí,Mexico,50-59,Mujer,Ambos: inglés y español,Soy propietario de una empresa pequeña,Sí,Sí,Sí,NOT PROVIDED,Sí,Gracias por su labor periodística
6/24/2022 17:20:21,"Local, Internacional","Salud, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro), Viajes y hospitalidad, Comida","Temas acerca de familias con niños, Temas acerca de participacion comunitaria",Caricaturas,Español,Español,Español,Correo electrónico/boletines informativos,Facebook,Correo electrónico/boletines informativos,Mucho,Mucho,Un poco,Un poco,Neutral,Neutral,Neutral,Meriden,Sí,Puerto Rico,40-49,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,NA,No
6/24/2022 17:37:23,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Deportes, Música, arte y cultura, Negocios locales, Educación, Salud, Eventos locales, Finanzas y educación financiera, Tecnología, Viajes y hospitalidad, Comida","Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de jóvenes","Mejoria de la comunidad, trabajo para la comunidad, businesses de la comunidad",Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,CNN y Telemundo,Periódicos,Mucho,Un poco,Para nada,Para nada,De acuerdo,Neutral,De acuerdo,Meriden,Sí,Peru,40-49,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,No,No,NOT PROVIDED,NA,Es bueno que hagamos estos encuestas para la comunidad
6/24/2022 18:11:59,"Local, Internacional","Salud, Oportunidades de participación comunitaria","Temas acerca de jóvenes, Temas acerca de participacion comunitaria",Caricaturas y Columba’s de opinion,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Aplicaciones de noticias,CNN e Instagram,Aplicaciones de noticias,Un poco,Un poco,Un poco,Un poco,De acuerdo,Neutral,De acuerdo,Meriden,Sí,Ecuador,30-39,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,No
6/24/2022 18:16:04,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Música, arte y cultura",Ninguno de estos,Cualquier,Español,Español,Español,TV,Telemundo y Facebook,TV,Mucho,Un poco,Mucho,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,70 o mayor,Hombre,Español,Ninguno de estos,No,Sí,Sí,NOT PROVIDED,NA,No
6/24/2022 18:23:55,Local,"Salud, Finanzas y educación financiera",Ninguno de estos,Perfil de negocios,Español,Español,Español,Aplicaciones de noticias,Facebook,Correo electrónico/boletines informativos,Mucho,Mucho,Mucho,NA,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Mexico,18-29,Hombre,Ambos: inglés y español,Ninguno de estos,No,No,Prefiero no decir,NOT PROVIDED,NA,No
6/24/2022 18:29:05,Internacional,"Deportes, Políticas, Música, arte y cultura, Bienes raíces y propietario de vivienda, Tecnología, Comida",Temas acerca de propietarios de pequeñas empresas,Perfil de negocios,Español,Español,Español,Medios sociales,Facebook,Aplicaciones de noticias,Mucho,Para nada,Un poco,Mucho,De acuerdo,De acuerdo,Neutral,Cheshire,Sí,Mexico,18-29,Hombre,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,No
6/24/2022 18:37:28,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional",Deportes,"Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de propietarios de pequeñas empresas, Temas acerca de jóvenes, Temas acerca de participacion comunitaria",Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Facebook y Record Journal,TV,Mucho,Mucho,Un poco,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Republica Domenicana,Menor de 18,Hombre,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,No
6/24/2022 18:48:28,Local,Comida,Temas acerca de familias con niños,Caricaturas,Español,Español,Español,Radio,Univision,Textos,Mucho,Mucho,Un poco,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Mexico,30-39,Mujer,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,Nada
6/24/2022 18:54:44,Internacional,"Deportes, Tecnología",Temas acerca de propietarios de pequeñas empresas,Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,CNN,Medios sociales,Mucho,Un poco,Para nada,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Republica Domenicana,60-69,Hombre,Ambos: inglés y español,"Soy padre/madre de un niño menor de 18 años de edad, Soy propietario de una empresa pequeña",Sí,Sí,Sí,NOT PROVIDED,NA,No
6/25/2022 10:19:02,Internacional,"Educación, Salud, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)","Temas acerca de familias con niños, Temas acerca de propietarios de pequeñas empresas",Ninguno,Español,Español,Español,Medios sociales,"Facebook, Tik tok y IG",Medios sociales,Un poco,Un poco,Un poco,Un poco,De acuerdo,De acuerdo,Neutral,Meriden,Sí,Ecuador,40-49,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,No
6/25/2022 10:27:10,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional",Salud,Temas acerca de las personas de la tercera edad,Noticias,Español,Español,Español,TV,CNN,TV,Para nada,Para nada,Para nada,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Republica Domenicana,60-69,Hombre,Español,Ninguno de estos,No,No,No,NOT PROVIDED,NA,No
6/25/2022 10:32:57,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Deportes, Políticas",Temas acerca de familias con niños,Articulos de investigation,Español,Español,Español,TV,CNN y Telemundo,TV,Mucho,Para nada,Un poco,Un poco,De acuerdo,De acuerdo,De acuerdo,Wallingford,Sí,Republica Domenicana,50-59,Hombre,Español,"Soy padre/madre de un niño menor de 18 años de edad, Soy un estudiante",Sí,Sí,Sí,NOT PROVIDED,NA,No
6/25/2022 10:55:40,Local,"Deportes, Música, arte y cultura",Temas acerca de familias con niños,Otto tema,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Univision and Fox,TV,Mucho,Para nada,Para nada,Para nada,Neutral,De acuerdo,De acuerdo,Meriden,Sí,Nicarugua,60-69,Hombre,Español,Soy padre/madre de un niño menor de 18 años de edad,No,No,NA,NOT PROVIDED,NA,No
6/25/2022 11:34:06,Local,"Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro), Oportunidades de participación comunitaria","Temas acerca de familias con niños, Temas acerca de las personas de la tercera edad","Entretenimiento para ninos, evitar Noticias malas",Español,Español,Español,TV,Telemundo,TV,Un poco,Un poco,Para nada,Mucho,En desacuerdo,Neutral,En desacuerdo,Meriden,Sí,Puerto Rico,70 o mayor,Mujer,Ambos: inglés y español,Ninguno de estos,No,No,Sí,NOT PROVIDED,NA,"Que Meriden tenga mas luz, y las calles estancia terribles"
6/25/2022 11:55:48,Internacional,"Políticas, Música, arte y cultura, Educación, Oportunidades de participación comunitaria, Viajes y hospitalidad","Temas acerca de familias con niños, Temas acerca de las personas de la tercera edad",Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,CNN y Fox,TV,Mucho,Mucho,Para nada,Mucho,En desacuerdo,En desacuerdo,De acuerdo,Meriden,Sí,Puerto Rico,70 o mayor,Hombre,Ambos: inglés y español,Ninguno de estos,No,Sí,Sí,NOT PROVIDED,NA,Mejor vigilancia en Meriden
6/25/2022 12:01:43,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Deportes, Negocios locales, Finanzas y educación financiera",Temas acerca de participacion comunitaria,Caricaturas,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Facebook,Medios sociales,Para nada,Para nada,Mucho,Mucho,De acuerdo,De acuerdo,Neutral,Meriden,Sí,Puerto Rico,30-39,Hombre,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,NA,Nothing
6/26/2022 10:55:11,Internacional,Asuntos ambientales y cambio de climático,Temas acerca de las personas de la tercera edad,Caricaturas,Español,Español,Español,Correo electrónico/boletines informativos,Facebook,Medios sociales,Mucho,Mucho,Mucho,Mucho,En desacuerdo,En desacuerdo,En desacuerdo,Meriden,Sí,Puerto Rico,50-59,Hombre,Español,Ninguno de estos,No,No,Sí,NOT PROVIDED,NA,No
6/26/2022 11:20:39,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Salud, Comida",Temas acerca de las personas de la tercera edad,Caricaturas,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Univision y Telemundo,TV,Un poco,Un poco,Mucho,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Mexico,50-59,Mujer,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,"Usar mascaras por el Covid, cuidar la salud"
6/26/2022 11:40:52,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Salud, Eventos locales, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de jóvenes, Temas acerca de participacion comunitaria",Articulos de investigacion,Español,Español,Español,"Amistades, círculos sociales o verbalmente",Univision,TV,Un poco,Un poco,Para nada,Para nada,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,70 o mayor,Hombre,Español,Ninguno de estos,No,No,Sí,NOT PROVIDED,NA,Gracias a ustedes por la encuesta
6/26/2022 11:51:39,Internacional,"Políticas, Noticias",Temas acerca de propietarios de pequeñas empresas,Articulos de investigative,Español,Español,Español,TV,NPR,TV,Mucho,Mucho,Un poco,Para nada,Neutral,De acuerdo,Neutral,Meriden,Sí,Republica Domenicana,40-49,Hombre,Ambos: inglés y español,"Soy padre/madre de un niño menor de 18 años de edad, Soy un estudiante, Soy propietario de una empresa pequeña",Sí,Sí,Sí,NOT PROVIDED,NA,No
6/26/2022 12:01:19,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional",Deportes,Temas acerca de familias con niños,Articulos de investigative,Español,Español,Español,Aplicaciones de noticias,Telemundo,TV,Mucho,Mucho,Mucho,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,30-39,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,No
6/26/2022 12:13:07,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Deportes, Políticas, Economia",Temas acerca de propietarios de pequeñas empresas,Noticias en general,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Aplicaciones de noticias,Telemundo,Medios sociales,Para nada,Un poco,Mucho,Un poco,Neutral,Neutral,Neutral,Waterbury,Sí,Ecuador,30-39,Hombre,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,No
6/26/2022 12:26:30,Internacional,"Educación, Salud","Temas acerca de propietarios de pequeñas empresas, Temas acerca de jóvenes",No,Español,Español,Español,TV,Facebook,TV,Mucho,Mucho,Un poco,Un poco,Neutral,Neutral,Neutral,Meriden,Sí,Puerto Rico,40-49,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,No
6/26/2022 12:38:08,Local,Negocios locales,Temas acerca de participacion comunitaria,Columna de opinion,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Facebook,TV,Mucho,Para nada,Para nada,Mucho,De acuerdo,De acuerdo,De acuerdo,NA,Sí,Republica Domenicana,50-59,Mujer,Español,Ninguno de estos,Sí,Sí,Prefiero no decir,NOT PROVIDED,NA,No
6/28/2022 10:38:33,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Políticas, Negocios locales, Educación, Salud, Eventos locales, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro), Finanzas y educación financiera, Bienes raíces y propietario de vivienda, Diversidad y justicia social, Tecnología, Viajes y hospitalidad, Comida","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de propietarios de pequeñas empresas, Temas acerca de participacion comunitaria","Artículos de investigación , y perfil de negocios",Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Telemundo,Correo electrónico/boletines informativos,Un poco,Mucho,Un poco,Mucho,De acuerdo,De acuerdo,De acuerdo,Wallingford,Sí,Dominican Republic,30-39,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,REMOVED,Sí,No
